Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
Taeniopygia guttata,aves,passeriformes,estrildidae,1,0,8.5,10.5,0.0225,1,0,2,0,17.5,5,43,0,0,1,0,1,0,0,0,0,0,0,0,1
Milvus milvus,aves,accipitriformes,accipitridae,0,0,25,65,0.4005,1,0,0,0,34.5,3,82.5,1,0,1,1,0,0,0,0,0,0,0,1,0
Oreoica gutturalis,aves,passeriformes,oreoicidae,0,0,,21,0.063,0,0,0,0,16,2.5,12,0,0,0,0,1,0,0,0,0,1,0,1,0
Phalacrocorax pelagicus,aves,suliformes,phalacrocoracidae,0,0,18,76.5,1.956,0,0,1,0,30,4,50,0,0,1,0,0,0,0,0,1,0,1,1,0
Podiceps cristatus,aves,podicipediformes,podicipedidae,,0,12.5,48.5,0.5,0,0,0,0,28,2,94.5,1,0,1,1,1,0,0,0,0,0,0,1,1
Falco biarmicus,aves,falconiformes,falconidae,2,0,16,46.5,0.7,1,0,1,0,28,3.5,90,1,0,1,1,0,0,0,0,0,1,0,1,1
Opisthocomus hoazin,aves,opisthocomiformes,opisthocomidae,0,0,22.5,63.5,0.8,1,0,2,0,32,2.5,60,0,0,0,0,0,0,0,0,0,0,0,0,1
Pavo cristatus,aves,galliformes,phasianidae,1,0,19,105,4,1,0,0,1,28,6,56,0,0,1,0,0,0,0,0,0,0,0,0,1
Anser anser,aves,anseriformes,anatidae,2,0,25,82.5,3,1,0,2,0,28,5,59.5,1,0,1,1,1,0,0,0,0,0,0,1,1
Grallina cyanoleuca,aves,passeriformes,monarchidae,2,0,10,27.5,0.091,1,0,1,0,,4,56,0,0,1,0,1,0,0,0,0,0,0,1,1
Fregata magnificens,aves,suliformes,fregatidae,2,0,20,101.5,1,1,0,1,0,55,1,330,0,0,0,0,0,0,0,0,0,0,0,0,1
Buceros rhinoceros,aves,bucerotiformes,bucerotidae,0,1,35,85,0.0025,1,0,0,0,40,1.5,240,0,0,1,0,0,0,0,0,0,0,0,0,1
Colaptes auratus,aves,piciformes,picidae,0,0,9,29.5,0.135,1,0,0,0,,7,,0,0,0,0,0,0,0,0,0,0,0,1,1
Pavo muticus,aves,galliformes,phasianidae,0,1,20,200,4,1,0,0,1,27,4.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
Cairina moschata,aves,anseriformes,anatidae,0,0,14,75,2.5,1,0,0,1,35,12,65,0,0,0,1,0,0,0,0,0,0,0,0,1
Eudocimus ruber,aves,pelecaniformes,threskiornithidae,0,0,18,59,1,1,0,1,0,21,4,75,0,0,0,0,0,0,0,0,0,0,0,0,1
Psittacus erithacus,aves,psittaciformes,psittacidae,0,1,41.5,30.5,0.445,1,0,2,0,30,4,912.5,1,0,0,0,0,0,0,0,0,0,0,0,1
Corvus coronoides,aves,passeriformes,corvidae,2,0,21,49.5,0.65,1,0,4,0,20,5,4.5,0,0,0,0,1,0,0,0,0,0,0,1,1
Ara glaucogularis,aves,psittaciformes,psittacidae,1,1,65,85,0.4505,1,0,2,0,26,2,365,0,0,0,0,0,0,0,0,0,0,0,0,1
Pheucticus ludovicianus,aves,passeriformes,cardinalidae,0,0,15.5,20,0.05,1,0,0,0,12.5,3,21,0,0,0,0,0,0,0,0,0,0,0,1,1
Accipiter cooperii,aves,accipitriformes,accipitridae,2,0,12,42.5,0.46,0,0,1,0,35,4,56,0,0,0,0,0,0,0,0,0,0,0,1,1
Egretta thula,aves,pelecaniformes,ardeidae,2,0,22,61,0.37,1,0,1,0,24,3.5,22,0,0,0,0,0,0,0,0,0,0,0,1,1
Buteogallus anthracinus,aves,accipitriformes,accipitridae,0,0,13,48,0.9965,1,0,1,,40,2,108.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Spinus tristis,aves,passeriformes,fringillidae,2,0,7,12.5,0.0155,1,0,2,0,13,5,31.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Bonasa umbellus,aves,galliformes,phasianidae,0,0,4,45,0.6,0,0,0,1,23.5,11.5,11,0,0,0,0,0,0,0,0,1,0,0,1,0
Buteo lineatus,aves,accipitriformes,accipitridae,2,0,22.5,49.5,0.625,0,0,1,0,30.5,3.5,126,0,0,0,0,0,0,0,0,0,0,0,1,0
Dacelo novaeguineae,aves,coraciiformes,alcedinidae,1,0,15.5,40.5,0.395,1,0,1,0,26.5,3,80.5,0,0,0,0,1,0,0,0,0,0,0,1,1
Cyanocitta cristata,aves,passeriformes,corvidae,1,0,16.5,26,0.085,1,0,0,0,17,4.5,45,0,0,0,0,0,0,0,0,0,0,0,1,1
Conuropsis carolinensis,aves,psittaciformes,psittacidae,,1,35,33,0.28,1,0,2,0,23,3.5,18.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Cyanocitta stelleri,aves,passeriformes,corvidae,2,0,16,32,0.12,1,0,0,0,16,4,42,0,0,0,0,0,0,0,0,0,0,0,1,1
Oriolus oriolus,aves,passeriformes,oriolidae,1,0,10,24.5,0.066,1,0,0,0,16.5,4,18,1,0,1,1,0,0,0,0,0,0,0,1,1
Anser indicus,aves,anseriformes,anatidae,0,0,20,73.5,2,1,0,2,0,29,5.5,72.5,0,0,1,0,0,0,0,0,0,0,0,1,1
Micrathene whitneyi,aves,strigiformes,strigidae,0,0,6.5,13,0.04,0,1,0,0,21,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Anas rubripes,aves,anseriformes,anatidae,0,0,26,56.5,0.3605,1,0,0,0,25.5,10,42,0,0,0,1,0,0,0,0,0,0,0,1,0
Morus bassanus,aves,suliformes,sulidae,2,0,27,93.5,2.5,1,0,1,0,44,1,7,1,0,0,1,0,0,0,0,1,0,0,1,1
Goura victoria,aves,columbiformes,columbidae,0,0,22.5,74,3,1,0,2,0,30,1,91,0,0,1,0,1,0,0,0,0,0,0,0,1
Buteo solitarius,aves,accipitriformes,accipitridae,1,0,17,43,0.523,0,0,1,0,38,2,210,0,0,0,0,0,0,0,0,0,0,0,0,1
Falco mexicanus,aves,falconiformes,falconidae,2,0,14,42,0.76,0,0,1,0,31,4,65,0,0,0,0,0,0,0,0,0,1,0,1,0
Falco rufigularis,aves,falconiformes,falconidae,0,0,15,26.5,0.175,0,0,1,0,38.5,2.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Athene cunicularia,aves,strigiformes,strigidae,0,0,9.5,23.5,0.19,1,0,1,0,24.5,8,90,0,0,0,0,0,0,0,0,0,1,0,1,1
Aphelocoma californica,aves,passeriformes,corvidae,1,0,14,29,0.08,1,0,0,0,16,5,150,0,0,0,0,0,0,0,0,0,0,0,1,1
Strigops habroptilus,aves,psittaciformes,strigopidae,2,1,52.5,61,2,0,1,2,1,30,2.5,180,0,0,0,0,1,0,0,0,0,0,0,1,0
Parabuteo unicinctus,aves,accipitriformes,accipitridae,0,0,19.5,52.5,0.2735,1,0,1,0,33.5,3,47.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Numida meleagris,aves,galliformes,numididae,1,0,13.5,,1,1,0,0,0,27,9,62.5,1,0,0,0,0,0,0,0,0,0,0,0,1
Coturnix japonica,aves,galliformes,phasianidae,0,0,4,17,0.095,1,0,0,0,16,12,,0,0,1,0,0,0,0,0,0,0,0,1,1
Quiscalus quiscula,aves,passeriformes,icteridae,0,0,22,31,0.108,1,0,0,0,13,5.5,13.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Accipiter gentilis,aves,accipitriformes,accipitridae,,0,24,57.5,0.251,0,0,1,0,32.5,3,77.5,1,0,1,1,0,0,0,0,0,0,0,1,0
Branta leucopsis,aves,anseriformes,anatidae,2,0,24,62.5,1.5,1,0,2,0,25,4,42.5,0,0,0,1,0,0,0,0,1,0,1,1,0
Plegadis falcinellus,aves,pelecaniformes,threskiornithidae,0,0,26,57,0.7275,1,0,0,0,21.5,3.5,45.5,1,0,1,1,1,0,0,0,0,0,0,1,1
Chroicocephalus ridibundus,aves,charadriiformes,laridae,,0,32,41,0.295,1,0,4,0,24,2,35,1,0,1,1,1,0,0,0,1,0,0,1,1
Buteo galapagoensis,aves,accipitriformes,accipitridae,1,1,24,51.5,0.4225,1,0,0,1,38,2,105,0,0,0,0,0,0,0,0,0,0,0,0,1
Ara ambiguus,aves,psittaciformes,psittacidae,0,1,65,87.5,1,1,0,2,0,26,2.5,133,0,0,0,0,0,0,0,0,0,0,0,0,1
Aythya fuligula,aves,anseriformes,anatidae,1,0,4,43.5,0.2805,1,0,0,0,27,9,91,1,0,1,1,0,0,0,0,1,0,0,1,1
Anas wyvilliana,aves,anseriformes,anatidae,0,1,15.5,45,0.532,1,0,0,0,28,6,63,0,0,0,0,0,0,0,0,0,0,0,0,1
Ninox novaeseelandiae,aves,strigiformes,strigidae,1,0,8,27.5,0.178,1,1,0,0,30,2.5,,0,0,0,0,1,0,0,0,0,0,0,1,0
Terathopius ecaudatus,aves,accipitriformes,accipitridae,0,0,27,62.5,2,1,0,0,0,55,1,120,1,0,1,0,0,0,0,0,0,0,0,0,1
Poicephalus senegalus,aves,psittaciformes,psittacidae,0,0,37.5,22.5,0.145,1,0,2,,27.5,3.5,84,1,0,0,0,0,0,0,0,0,0,0,0,1
Prosthemadera novaeseelandiae,aves,passeriformes,meliphagidae,0,0,12,29.5,0.104,1,0,2,0,13.5,3,,0,0,0,0,1,0,0,0,0,0,0,1,0
Caloenas nicobarica,aves,columbiformes,columbidae,0,0,11.5,40,0.53,1,0,2,0,14,1,90,0,0,1,0,1,0,0,0,0,0,0,0,1
Apteryx mantelli,aves,apterygiformes,apterygidae,1,1,35,,2,0,1,1,0,82.5,2,28,0,0,0,0,1,0,0,0,0,0,0,1,0
Porphyrio martinicus,aves,gruiformes,rallidae,0,0,22,31.5,0.223,0,0,0,0,19,7.5,63,0,0,0,0,0,0,0,0,0,0,0,1,1
Coracias caudatus,aves,coraciiformes,coraciidae,1,0,10,37,0.104,0,0,1,0,23,3,49,1,0,0,0,0,0,0,0,0,0,0,1,1
Nipponia nippon,aves,pelecaniformes,threskiornithidae,2,1,26,78,1,1,0,1,0,,3.5,45,0,0,1,0,0,0,0,0,0,0,0,1,0
Leucophaeus atricilla,aves,charadriiformes,laridae,2,0,18.5,38.5,0.287,1,0,0,0,21,3.5,35,0,0,0,0,0,0,0,0,0,0,0,1,1
Lophura nycthemera,aves,galliformes,phasianidae,0,0,17.5,90,1.5,1,0,2,1,,7.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
Falco femoralis,aves,falconiformes,falconidae,0,0,12,41,0.334,1,0,1,0,30,2.5,31.5,0,0,0,0,0,0,0,0,0,1,0,0,1
Falco sparverius,aves,falconiformes,falconidae,1,0,14,26.5,0.1225,0,0,1,0,30,5,45.5,0,0,0,0,0,0,0,0,0,1,0,1,1
Perisoreus canadensis,aves,passeriformes,corvidae,0,0,19,29,0.0675,1,0,4,0,,3.5,60,0,0,0,0,0,0,0,0,1,0,0,1,0
Fratercula arctica,aves,charadriiformes,alcidae,0,1,25,29,0.5,1,0,1,0,42,1,42,1,0,0,1,0,0,0,0,0,0,1,1,0
Buteo swainsoni,aves,accipitriformes,accipitridae,1,0,17.5,49.5,0.5,1,0,1,0,34.5,2.5,31.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Falco columbarius,aves,falconiformes,falconidae,1,0,8.5,28.5,0.2125,0,0,1,0,30,4.5,56,1,0,1,1,0,0,0,0,1,0,1,1,1
Strix uralensis,aves,strigiformes,strigidae,1,0,24,56,0.226,0,1,1,0,31.5,3.5,90,0,0,1,1,0,0,0,0,0,0,0,1,0
Strix varia,aves,strigiformes,strigidae,2,0,16.5,51.5,0.2345,0,1,1,0,28,2.5,180,0,0,0,0,0,0,0,0,0,0,0,1,1
Eumomota superciliosa,aves,coraciiformes,momotidae,1,0,16,34,0.065,1,0,0,0,21,4.5,30,0,0,0,0,0,0,0,0,0,0,0,0,1
Fulmarus glacialis,aves,procellariiformes,procellariidae,2,0,42,44.5,0.725,1,1,0,0,52,1,72.5,0,0,1,1,0,0,0,0,1,0,1,1,0
Pandion haliaetus,aves,accipitriformes,pandionidae,2,0,16,58,1,0,0,1,0,39,3,4.5,1,0,1,1,1,0,0,0,1,0,0,1,1
Surnia ulula,aves,strigiformes,strigidae,1,0,10,40.5,0.32,0,0,1,0,27.5,9,75,0,0,1,1,0,0,0,0,1,0,1,1,0
Pagodroma nivea,aves,procellariiformes,procellariidae,1,0,17,38.5,0.33,1,0,0,0,45,1,56,0,1,0,0,0,0,0,0,0,0,1,0,0
Strix aluco,aves,strigiformes,strigidae,1,0,15.5,41,0.5925,0,1,1,0,28.5,4,90,1,0,1,1,0,0,0,0,0,0,0,1,0
Bucorvus leadbeateri,aves,bucerotiformes,bucorvidae,0,1,60,109.5,4,1,0,1,0,42.5,2,547.5,1,0,0,0,0,0,0,0,0,0,0,1,1
Elanus axillaris,aves,accipitriformes,accipitridae,2,0,6,36.5,0.28,1,0,1,0,30,3.5,72,0,0,0,0,1,0,0,0,0,0,0,1,1
Ninox connivens,aves,strigiformes,strigidae,0,0,15,41.5,0.67,1,1,1,0,37,2.5,,0,0,1,0,1,0,0,0,0,0,0,1,1
Perdix perdix,aves,galliformes,phasianidae,0,0,4,30,0.4425,1,0,0,0,24,20,,0,0,1,1,0,0,0,0,0,0,0,1,0
Archilochus colubris,aves,apodiformes,trochilidae,2,0,7,8,0.004,0,0,2,1,12,2,20,0,0,0,0,0,0,0,0,0,0,0,1,1
Glaucidium californicum,aves,strigiformes,strigidae,2,0,6.5,16,0.0675,0,0,1,0,,4.5,55,0,0,0,0,0,0,0,0,0,0,0,1,1
Vanellus armatus,aves,charadriiformes,charadriidae,2,0,15,,,1,0,0,0,29.5,2.5,70,1,0,0,0,0,0,0,0,0,0,0,1,1
Turdus migratorius,aves,passeriformes,turdidae,2,0,8,25.5,0.0765,1,0,0,0,14,4,28,0,0,0,0,0,0,0,0,0,0,1,1,1
Icterus galbula,aves,passeriformes,icteridae,1,0,13,19.5,0.032,0,0,0,0,13,5,14,0,0,0,0,0,0,0,0,0,0,0,1,1
Pulsatrix perspicillata,aves,strigiformes,strigidae,0,0,30,46.5,0.227,0,1,1,0,35,1.5,365,0,0,0,0,0,0,0,0,0,0,0,0,1
Passerina caerulea,aves,passeriformes,cardinalidae,2,0,6,16.5,0.0285,1,0,0,0,11.5,4,9.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Pharomachrus mocinno,aves,trogoniformes,trogonidae,0,0,6.5,38,0.195,0,0,0,0,18,2,,0,0,0,0,0,0,0,0,0,0,0,0,1
Calypte anna,aves,apodiformes,trochilidae,2,0,8,10.5,0.004,0,0,2,1,16.5,2,20.5,0,0,0,0,0,0,0,0,1,0,0,1,0
Pyrocephalus obscurus,aves,passeriformes,tyrannidae,2,0,5,13.5,0.0125,0,0,0,0,14,3,15,0,0,0,0,0,0,0,0,0,0,0,1,1
Apteryx haastii,aves,apterygiformes,apterygidae,0,1,35,,2,0,1,0,0,80,1,360,0,0,0,0,1,0,0,0,0,0,0,1,1
Apteryx australis,aves,apterygiformes,apterygidae,0,1,30,50,2.5,1,1,1,0,90,1.5,365,0,0,0,0,1,0,0,0,0,0,0,1,0
Strix occidentalis,aves,strigiformes,strigidae,0,0,18.5,,0.6,0,1,1,0,30,3,135,0,0,0,0,0,0,0,0,0,0,0,1,1
Corythaeola cristata,aves,musophagiformes,musophagidae,1,0,30,73,0.4005,1,0,2,0,30,2,90,1,0,0,0,0,0,0,0,0,0,0,0,1
Ninox strenua,aves,strigiformes,strigidae,1,0,15,55,1.5,1,1,1,0,37,2,,0,0,0,0,1,0,0,0,0,0,0,1,0
Buteo platypterus,aves,accipitriformes,accipitridae,2,0,15,38,0.4125,0,0,1,0,28,2.5,38.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Selasphorus calliope,aves,apodiformes,trochilidae,1,0,8,8.5,0.0025,0,0,2,1,15.5,2,20,0,0,0,0,0,0,0,0,0,0,0,1,1
Mycteria leucocephala,aves,ciconiiformes,ciconiidae,0,0,28,,2.5,1,0,1,0,30,3,60,0,0,1,0,0,0,0,0,0,0,0,0,1
Geococcyx californianus,aves,cuculiformes,cuculidae,1,0,7.5,57,0.3795,1,0,1,0,20,4.5,53,0,0,0,0,0,0,0,0,0,0,0,1,1
Archilochus alexandri,aves,apodiformes,trochilidae,2,0,10.5,8.5,0.003,0,0,2,1,14,2,21,0,0,0,0,0,0,0,0,0,0,0,1,1
Somateria fischeri,aves,anseriformes,anatidae,0,0,8,54,1,1,0,0,0,24,4.5,53,0,0,1,0,0,0,0,0,1,0,1,0,0
Leipoa ocellata,aves,galliformes,megapodiidae,0,1,25,58,1.5,0,0,0,0,75,16,,0,0,0,0,1,0,0,0,0,0,0,1,1
Nestor notabilis,aves,psittaciformes,nestoridae,0,1,32,48,0.9,1,0,4,0,25.5,3.5,126,0,0,0,0,1,0,0,0,0,0,0,1,0
Apteryx rowi,aves,apterygiformes,apterygidae,2,1,41,,1.5,0,1,1,0,77.5,1,31.5,0,0,0,0,1,0,0,0,0,0,0,1,0
Momotus coeruliceps,aves,coraciiformes,momotidae,0,0,20,40.5,0.126,1,0,0,0,17.5,3.5,30,0,0,0,0,0,0,0,0,0,0,0,0,1
Oxyura jamaicensis,aves,anseriformes,anatidae,0,0,7.5,38.5,0.56,1,1,0,0,24,10,24.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Elanus leucurus,aves,accipitriformes,accipitridae,2,0,6,39,0.315,1,0,1,0,26.5,4,60,0,0,0,0,0,0,0,0,0,0,0,1,1
Ramphastos toco,aves,piciformes,ramphastidae,0,0,22,60,0.688,1,0,0,0,17.5,3,47.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Corvus corax,aves,passeriformes,corvidae,2,0,28.5,60.5,1,1,0,4,0,19.5,5,7,1,0,1,1,0,0,0,0,0,0,1,1,1
Selasphorus rufus,aves,apodiformes,trochilidae,0,0,6,8,0.0035,0,0,2,1,13,2.5,21,0,0,0,0,0,0,0,0,0,0,0,1,1
Larus californicus,aves,charadriiformes,laridae,0,0,14,50.5,0.2155,1,0,0,0,24,2.5,35,0,0,0,0,0,0,0,0,1,0,0,1,0
Mergus merganser,aves,anseriformes,anatidae,,0,13,65,1,1,0,1,0,31.5,11.5,65,0,0,1,1,0,0,0,0,0,0,0,1,0
Neochmia temporalis,aves,passeriformes,estrildidae,1,0,6.5,11.5,0.011,1,0,2,,13.5,5,28,0,0,0,0,1,0,0,0,0,0,0,1,1
Mimus polyglottos,aves,passeriformes,mimidae,1,0,14,24,0.049,0,0,0,0,14,4,12.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Circus pygargus,aves,accipitriformes,accipitridae,0,0,16,45,0.305,1,0,1,0,33.5,4,49,1,0,1,1,0,0,0,0,1,0,0,1,1
Sayornis phoebe,aves,passeriformes,tyrannidae,2,0,10,15.5,0.0185,0,0,0,0,16,4,15.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Lophodytes cucullatus,aves,anseriformes,anatidae,2,0,12,44.5,0.666,1,0,1,0,30,11,70,0,0,0,0,0,0,0,0,0,0,0,1,0
Phasianus colchicus,aves,galliformes,phasianidae,0,0,10.5,69.5,1.5,1,0,0,1,24.5,11.5,105,0,0,1,1,0,0,0,0,0,0,0,1,1
Myiopsitta monachus,aves,psittaciformes,psittacidae,2,0,25,29,0.105,1,0,2,0,24,8.5,45,0,0,0,0,0,0,0,0,0,0,0,1,1
Circus cyaneus,aves,accipitriformes,accipitridae,0,0,12,46.5,0.52,1,0,1,0,31.5,6,36,1,0,1,1,0,0,0,0,1,0,0,1,1
Macronectes giganteus,aves,procellariiformes,procellariidae,2,0,25,92.5,3.5,1,0,0,0,60.5,1,118,1,1,0,0,1,0,0,0,0,0,1,1,0
Clangula hyemalis,aves,anseriformes,anatidae,0,1,15,52,0.74,1,0,1,0,26.5,7,37.5,0,0,1,1,0,0,0,0,1,0,1,1,0
Aythya collaris,aves,anseriformes,anatidae,2,0,12.5,42.5,0.7,1,0,0,0,27,9,52,0,0,0,0,0,0,0,0,1,0,0,1,1
Apteryx owenii,aves,apterygiformes,apterygidae,2,0,39,40,0.5,0,1,0,0,69.5,1.5,17.5,0,0,0,0,1,0,0,0,0,0,0,1,0
Leucopsar rothschildi,aves,passeriformes,sturnidae,0,1,10,25,0.0925,1,0,0,0,13.5,2.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
Tyrannus forficatus,aves,passeriformes,tyrannidae,0,0,12.5,19.2,0.0395,1,0,3,0,14.5,4.5,15.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Accipiter striatus,aves,accipitriformes,accipitridae,2,0,8,30,0.1505,0,0,1,0,30,5.5,60,0,0,0,0,0,0,0,0,1,0,0,1,1
Fratercula corniculata,aves,charadriiformes,alcidae,0,0,,38.5,0.5,1,0,1,0,41,1,40,0,0,1,1,0,0,0,0,0,0,1,1,0
Pagophila eburnea,aves,charadriiformes,laridae,0,0,15,41.5,0.5675,1,0,0,0,25,2,42,0,0,1,1,0,0,0,0,1,0,1,0,0
Aegolius acadicus,aves,strigiformes,strigidae,0,0,11.5,19.5,0.1025,0,1,1,0,27,5,49,0,0,0,0,0,0,0,0,0,0,0,1,1
Gavia immer,aves,gaviiformes,gaviidae,1,0,30,78.5,4.5,0,0,1,0,,2,60,0,0,0,1,0,0,0,0,0,0,1,1,1
Aphelocoma coerulescens,aves,passeriformes,corvidae,0,1,9.5,25.5,0.079,1,0,0,0,17,3.5,70,0,0,0,0,0,0,0,0,0,0,0,0,1
Anser brachyrhynchus,aves,anseriformes,anatidae,2,0,20,67.5,2,1,0,2,0,26.5,6,56,0,0,0,1,0,0,0,0,1,0,1,1,0
Psiloscops flammeolus,aves,strigiformes,strigidae,0,0,7.5,16,0.0575,1,1,0,0,26,3,28.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Tympanuchus cupido,aves,galliformes,phasianidae,0,1,2.5,43,0.95,1,0,2,1,23.5,11,77,0,0,0,0,0,0,0,0,0,0,0,1,0
Ramphastos sulfuratus,aves,piciformes,ramphastidae,0,0,17.5,48.5,0.44,1,0,0,0,17.5,2.5,59.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Larus occidentalis,aves,charadriiformes,laridae,2,0,20,61.5,0.4005,1,0,0,0,30,3,70,0,0,0,0,0,0,0,0,0,0,0,1,0
Athene noctua,aves,strigiformes,strigidae,1,0,9,22,0.18,0,0,1,0,28.5,4,59.5,1,0,1,1,0,0,0,0,0,0,0,1,1
Aechmophorus occidentalis,aves,podicipediformes,podicipedidae,1,0,14,65,0.3985,0,0,1,0,24.5,3.5,70,0,0,0,0,0,0,0,0,0,0,0,1,0
Gallinula chloropus,aves,gruiformes,rallidae,1,0,3,34,0.346,0,0,0,0,21,,,1,0,1,1,0,0,0,0,0,0,0,1,1
Platalea alba,aves,pelecaniformes,threskiornithidae,1,0,22.5,,1.5,1,0,1,0,29,4,25,1,0,0,0,0,0,0,0,0,0,0,1,1
Leucopternis albicollis,aves,accipitriformes,accipitridae,0,0,20,49,0.7235,0,0,1,0,36,1,,0,0,0,0,0,0,0,0,0,0,0,0,1
Histrionicus histrionicus,aves,anseriformes,anatidae,2,0,13,40.5,0.6,1,0,1,0,28,6.5,60,0,0,1,1,0,0,0,0,1,0,1,1,0
Aegolius funereus,aves,strigiformes,strigidae,1,0,7.5,24.5,0.154,0,1,1,0,29,4.5,63,0,0,1,1,0,0,0,0,0,0,0,1,0
Geococcyx velox,aves,cuculiformes,cuculidae,1,0,7.5,48.5,0.1845,0,0,0,0,,3,10.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Podilymbus podiceps,aves,podicipediformes,podicipedidae,1,0,11,34.5,0.4105,0,0,0,0,23,6.5,28,0,0,0,0,0,0,0,0,1,0,0,1,1
Nesoenas mayeri,aves,columbiformes,columbidae,1,1,14,37,0.35,1,0,2,0,14,2,38.5,1,0,0,0,0,0,0,0,0,0,0,0,1
Gallinago gallinago,aves,charadriiformes,scolopacidae,0,0,10,26,0.11,1,0,1,0,19.5,4,15,1,0,1,1,0,0,0,0,0,0,1,1,1
Empidonax virescens,aves,passeriformes,tyrannidae,1,0,10.5,14,0.0125,1,0,0,0,13.5,3,26,0,0,0,0,0,0,0,0,0,0,0,1,1
Apus apus,aves,apodiformes,apodidae,1,0,21,16.5,0.04,1,0,0,0,19.5,2.5,46.5,1,0,1,1,0,0,0,0,0,1,1,1,1
Fratercula cirrhata,aves,charadriiformes,alcidae,0,0,20,38,0.77,1,0,1,0,45,1,47.5,0,0,1,0,0,0,0,0,0,0,1,1,0
Megascops asio,aves,strigiformes,strigidae,0,0,17,20.5,0.1825,0,1,1,0,26,3.5,63,0,0,0,0,0,0,0,0,0,0,0,1,1
Selasphorus platycercus,aves,apodiformes,trochilidae,1,0,10,8.5,0.0035,0,0,2,1,17.5,2,,0,0,0,0,0,0,0,0,0,0,0,1,1
Pionus menstruus,aves,psittaciformes,psittacidae,0,0,40,28,0.2645,1,0,2,,,4,90,0,0,0,0,0,0,0,0,0,0,0,0,1
Coracias garrulus,aves,coraciiformes,coraciidae,0,0,9.5,30.5,0.0935,0,0,1,0,18,6,,1,0,1,1,0,0,0,0,0,0,0,1,1
Turdus grayi,aves,passeriformes,turdidae,2,0,9,25,0.075,1,0,0,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,1
Junco hyemalis,aves,passeriformes,passerellidae,1,0,7,15,0.024,1,0,0,0,12.5,4,12.5,0,0,0,0,0,0,0,0,0,0,1,1,0
Aratinga nenday,aves,psittaciformes,psittacidae,2,0,20,28.5,0.14,1,0,2,0,22,3.5,56,0,0,0,0,0,0,0,0,0,0,0,0,1
Calidris canutus,aves,charadriiformes,scolopacidae,0,0,14.5,24.5,0.15,1,0,1,0,22,3.5,19,1,0,1,1,1,0,0,0,0,0,1,1,1
Asio otus,aves,strigiformes,strigidae,0,0,27.5,35.5,0.2975,1,1,1,0,28.5,4,60,1,0,1,1,0,0,0,0,0,0,0,1,0
Elanoides forficatus,aves,accipitriformes,accipitridae,2,0,6,59,0.455,1,0,1,0,,,53,0,0,0,0,0,0,0,0,0,0,0,0,1
Rynchops niger,aves,charadriiformes,laridae,0,0,20,45,0.3295,1,1,1,0,22,5,42,0,0,0,0,0,0,0,0,0,0,0,1,1
Pluvialis fulva,aves,charadriiformes,charadriidae,0,0,15,24.5,0.105,1,0,0,0,24,4,,1,0,1,1,1,0,0,0,0,0,1,1,1
Rostrhamus sociabilis,aves,accipitriformes,accipitridae,2,0,14,42,0.435,1,0,1,,30,3.5,60,0,0,0,0,0,0,0,0,0,0,0,0,1
Anas acuta,aves,anseriformes,anatidae,0,0,22,63.5,0.2255,1,1,0,0,23,8,,1,0,1,1,0,0,0,0,0,0,1,1,1
Asio clamator,aves,strigiformes,strigidae,1,0,15,34,0.433,1,1,1,0,31.5,3,,0,0,0,0,0,0,0,0,0,0,0,0,1
Riparia riparia,aves,passeriformes,hirundinidae,0,0,9,13,0.0145,1,0,,0,14.5,4.5,27,1,0,1,1,0,0,0,0,0,0,0,1,1
Charadrius melodus,aves,charadriiformes,charadriidae,2,0,,17,0.053,1,1,1,0,27,3,30,0,0,0,0,0,0,0,0,0,0,0,1,1
Tyrannus tyrannus,aves,passeriformes,tyrannidae,0,0,10,21,0.044,1,0,0,0,17,3.5,49,0,0,0,0,0,0,0,0,0,0,0,1,1
Progne subis,aves,passeriformes,hirundinidae,1,0,13,19.5,0.0525,1,0,0,0,15.5,5,59,0,0,0,0,0,0,0,0,0,0,0,1,1
